transaction_id,date,amount,merchant_name,category,payment_channel,pending
tx_09ab8132a85b,2024-07-12 09:28:08,-55.65,Amazon Marketplace,"[""Shopping"", ""Online""]",online,False
tx_cbba7c480e83,2024-07-11 22:46:38,-4.51,Target,"[""Shopping"", ""Retail""]",online,False
tx_d51f1a394d56,2024-07-11 13:17:52,37.55,Refund - Amazon,"[""Refunds"", ""Online""]",online,False
tx_512ee256ef8a,2024-07-09 21:28:14,-21.05,Trader Joe's,"[""Food"", ""Groceries""]",online,False
tx_3da7a8e06c3d,2024-07-08 08:07:29,-29.88,Trader Joe's,"[""Food"", ""Groceries""]",in store,False
tx_556af04363c6,2024-07-07 19:43:24,-27.62,Gym Membership,"[""Health"", ""Fitness""]",in store,False
tx_85c426475750,2024-07-07 09:14:40,-82.58,Airbnb,"[""Travel"", ""Lodging""]",in store,False
tx_b7b18e343467,2024-07-07 04:55:53,-87.2,Trader Joe's,"[""Food"", ""Groceries""]",in store,False
tx_9204c66f22f0,2024-07-06 13:11:55,-15.04,McDonald's,"[""Food"", ""Fast Food""]",in store,False
tx_5ffa3e3a3e2d,2024-07-05 01:37:49,-28.28,Netflix,"[""Entertainment"", ""Subscriptions""]",online,False
tx_647e47340697,2024-07-04 13:04:07,-8.04,Google *Play,"[""Technology"", ""Subscriptions""]",online,False
tx_7dbb00b519b0,2024-07-04 04:17:28,-15.2,Spotify,"[""Entertainment"", ""Subscriptions""]",online,False
tx_d0d24eb5cf1d,2024-07-03 19:13:36,-19.03,City Utilities,"[""Utilities"", ""Electric""]",in store,False
tx_7b2e311e8453,2024-06-30 13:30:16,-94.74,Concert Tickets,"[""Entertainment"", ""Tickets""]",online,False
tx_21e6526f4964,2024-06-29 19:11:40,-16.7,Local Grocery Store,"[""Food"", ""Groceries""]",in store,False
tx_ab79bc2f48d9,2024-06-29 01:20:44,-77.71,Comcast,"[""Utilities"", ""Internet""]",online,False
tx_3cd0fa2e9731,2024-06-28 07:20:07,-12.66,Spotify,"[""Entertainment"", ""Subscriptions""]",online,False
tx_a5d414644e84,2024-06-28 04:55:57,-2.66,Pharmacy Rx,"[""Healthcare"", ""Pharmacy""]",online,False
tx_64ab7b843190,2024-06-26 18:02:54,-11.85,Costco,"[""Shopping"", ""Wholesale""]",in store,False
tx_8e346b8d7500,2024-06-26 07:55:21,-8.97,Trader Joe's,"[""Food"", ""Groceries""]",in store,False
tx_d67db7ef9573,2024-06-25 02:28:50,-106.93,Gym Membership,"[""Health"", ""Fitness""]",online,False
tx_74315cd0e9ba,2024-06-24 22:49:52,-136.58,Parking Garage,"[""Transportation"", ""Parking""]",in store,False
tx_d747199b9be6,2024-06-23 20:54:35,-15.71,Pharmacy Rx,"[""Healthcare"", ""Pharmacy""]",online,False
tx_2c3d0e36ea4c,2024-06-23 19:13:46,87.29,Payment - Thank You,"[""Payment"", ""Credit Card""]",online,True
tx_c9c148a32eeb,2024-06-23 07:09:16,-23.49,Gym Membership,"[""Health"", ""Fitness""]",in store,False
tx_14690373b802,2024-06-22 21:55:21,-32.63,Parking Garage,"[""Transportation"", ""Parking""]",in store,False
tx_f3953aacb34f,2024-06-21 21:17:53,-11.14,AT&T Wireless,"[""Utilities"", ""Cell Phone""]",in store,False
tx_0257cbe36c73,2024-06-21 13:26:50,-21.35,Verizon Wireless,"[""Utilities"", ""Cell Phone""]",in store,False
tx_25e95d2b8b55,2024-06-21 13:09:08,-9.0,Target,"[""Shopping"", ""Retail""]",in store,False
tx_4156045ea7d2,2024-06-21 09:09:44,-57.9,Costco,"[""Shopping"", ""Wholesale""]",in store,False
tx_37053bea43b8,2024-06-20 21:58:44,-27.87,AT&T Wireless,"[""Utilities"", ""Cell Phone""]",in store,False
tx_f23bd305263d,2024-06-20 12:20:03,1254.17,Payment - Thank You,"[""Payment"", ""Credit Card""]",online,False
tx_a9d50d1457d9,2024-06-20 07:30:09,-14.18,Apple Services,"[""Technology"", ""Subscriptions""]",online,False
tx_00e2a07f26aa,2024-06-20 03:34:55,-58.37,Apple Services,"[""Technology"", ""Subscriptions""]",online,False
tx_6fb84c7e3835,2024-06-19 20:12:02,-60.0,ATM Withdrawal,"[""Cash"", ""ATM""]",in store,True
tx_edc97ea4bd37,2024-06-18 03:47:53,-97.38,Concert Tickets,"[""Entertainment"", ""Tickets""]",in store,False
tx_edd2c157ede7,2024-06-17 20:50:30,1159.68,Payment - Thank You,"[""Payment"", ""Credit Card""]",online,False
tx_1cb577fa397b,2024-06-17 13:55:30,-28.67,Apple Services,"[""Technology"", ""Subscriptions""]",online,False
tx_712c5ecbc102,2024-06-16 10:06:05,-5.47,Lyft,"[""Travel"", ""Taxi""]",in store,False
tx_6a00f86be9fc,2024-06-15 18:49:52,-215.19,Marriott Hotels,"[""Travel"", ""Lodging""]",online,False
tx_0e8d7f0b2806,2024-06-15 13:23:28,-113.62,Concert Tickets,"[""Entertainment"", ""Tickets""]",in store,False
tx_bb4ccbb7c260,2024-06-13 19:02:27,-14.6,Shell Service Station,"[""Transportation"", ""Gas & Fuel""]",in store,False
tx_25ea7f1ff1a2,2024-06-12 22:44:22,-53.85,Airbnb,"[""Travel"", ""Lodging""]",in store,False
tx_92d14d0a4a94,2024-06-12 19:43:40,-8.4,Unknown Merchant,"[""Uncategorized""]",in store,False
tx_cf2f6b2246b6,2024-06-12 07:06:04,-16.5,Target,"[""Shopping"", ""Retail""]",in store,False
tx_bbba726f5802,2024-06-11 22:03:06,-8.26,IKEA,"[""Shopping"", ""Home""]",online,False
tx_55400a8f3fe4,2024-06-11 20:19:58,-10.42,Gym Membership,"[""Health"", ""Fitness""]",online,True
tx_359d829e7384,2024-06-10 07:03:41,-25.49,Gym Membership,"[""Health"", ""Fitness""]",in store,False
tx_d47af7373c53,2024-06-09 21:57:49,-29.85,Trader Joe's,"[""Food"", ""Groceries""]",in store,False
tx_6d4b0ac5c809,2024-06-09 09:02:28,-176.62,Airbnb,"[""Travel"", ""Lodging""]",online,False
tx_c8d52c3655cd,2024-06-08 20:19:36,-40.0,ATM Withdrawal,"[""Cash"", ""ATM""]",in store,False
tx_bf73297acae6,2024-06-08 18:19:26,-6.64,Lyft,"[""Travel"", ""Taxi""]",in store,False
tx_14c0b90f4a2c,2024-06-07 12:49:08,-5.2,Starbucks,"[""Food"", ""Coffee""]",in store,False
tx_80d183c41735,2024-06-05 12:59:07,-18.04,Netflix,"[""Entertainment"", ""Subscriptions""]",online,False
tx_ef92f140d72a,2024-06-05 06:51:18,-53.84,AT&T Wireless,"[""Utilities"", ""Cell Phone""]",online,False
tx_09dcf38689b0,2024-06-04 22:11:43,-27.59,Parking Garage,"[""Transportation"", ""Parking""]",in store,False
tx_4d03fb9a0587,2024-06-04 21:22:19,-94.92,Marriott Hotels,"[""Travel"", ""Lodging""]",online,False
tx_f4309a36e5c6,2024-06-04 19:48:46,-117.95,Marriott Hotels,"[""Travel"", ""Lodging""]",in store,False
tx_fb08777c9e2f,2024-06-04 19:41:31,1959.87,WholePay,"[""Payment"", ""Credit Card""]",online,False
tx_4ad9b28f14b4,2024-06-04 09:56:23,-18.75,Chevron,"[""Transportation"", ""Gas & Fuel""]",online,False
tx_7af8aa3ddfff,2024-06-04 08:13:09,-7.66,Spotify,"[""Entertainment"", ""Subscriptions""]",online,False
tx_12694f2eb95d,2024-06-03 07:34:49,-18.5,Unknown Merchant,"[""Uncategorized""]",online,False
tx_ae4624d2cb6b,2024-05-31 13:36:00,-18.79,Unknown Merchant,"[""Uncategorized""]",in store,False
tx_884283690060,2024-05-29 13:43:47,-18.85,Apple Services,"[""Technology"", ""Subscriptions""]",online,False
tx_9530f16344b5,2024-05-29 09:06:39,-447.88,Airbnb,"[""Travel"", ""Lodging""]",online,False
tx_58af380489e7,2024-05-29 08:35:19,-20.24,Netflix,"[""Entertainment"", ""Subscriptions""]",online,False
tx_2d93d79a8c84,2024-05-29 08:05:00,-86.27,Comcast,"[""Utilities"", ""Internet""]",online,False
tx_bc0176f7e42c,2024-05-28 08:17:46,-11.27,Chevron,"[""Transportation"", ""Gas & Fuel""]",online,False
tx_336218c82512,2024-05-27 09:15:36,-13.9,City Utilities,"[""Utilities"", ""Electric""]",in store,False
tx_3cf5a1a506db,2024-05-25 13:56:09,-10.36,Comcast,"[""Utilities"", ""Internet""]",in store,False
tx_eb2c50685f31,2024-05-25 13:06:01,-3.85,Target,"[""Shopping"", ""Retail""]",in store,False
tx_607d335537bb,2024-05-25 08:13:29,-51.71,Southwest Airlines,"[""Travel"", ""Airfare""]",in store,False
tx_248dcd8d6c73,2024-05-25 07:01:48,-8.79,Spotify,"[""Entertainment"", ""Subscriptions""]",online,False
tx_7cf248ac410d,2024-05-25 01:03:41,-106.99,Gym Membership,"[""Health"", ""Fitness""]",online,False
tx_6159782b2806,2024-05-23 15:20:59,-13.15,Amazon Marketplace,"[""Shopping"", ""Online""]",online,False
tx_08045a26d80b,2024-05-22 12:32:24,-15.5,Costco,"[""Shopping"", ""Wholesale""]",in store,False
tx_a23f387cc48f,2024-05-22 12:26:34,-354.43,Marriott Hotels,"[""Travel"", ""Lodging""]",in store,False
tx_6609bfa894c5,2024-05-21 19:27:32,-31.9,Electric Vehicle Charge,"[""Transportation"", ""Gas & Fuel""]",in store,False
tx_619a6e82538a,2024-05-21 08:52:24,-3.06,Pharmacy Rx,"[""Healthcare"", ""Pharmacy""]",in store,False
tx_28749de9f6f9,2024-05-20 22:54:03,-9.85,Netflix,"[""Entertainment"", ""Subscriptions""]",online,False
tx_46202b947409,2024-05-20 22:42:25,-13.77,Verizon Wireless,"[""Utilities"", ""Cell Phone""]",online,False
tx_94e7a0554c87,2024-05-20 02:23:57,-127.47,Apple Services,"[""Technology"", ""Subscriptions""]",online,False
tx_53761248f773,2024-05-19 22:42:55,-2.2,Shell Service Station,"[""Transportation"", ""Gas & Fuel""]",online,False
tx_4cf7c51e2769,2024-05-19 19:45:18,1010.38,WholePay,"[""Payment"", ""Credit Card""]",online,False
tx_53c53d59dc1b,2024-05-19 13:09:19,-36.88,McDonald's,"[""Food"", ""Fast Food""]",in store,False
tx_90c31b6c52ae,2024-05-19 10:01:13,-26.74,Whole Foods Market,"[""Food"", ""Groceries""]",online,False
tx_67bc98986934,2024-05-18 13:16:19,-13.77,Pharmacy Rx,"[""Healthcare"", ""Pharmacy""]",online,False
tx_5f5ce97e3ca8,2024-05-17 21:42:12,-180.57,Southwest Airlines,"[""Travel"", ""Airfare""]",in store,False
tx_1b4582f97097,2024-05-17 21:40:47,-127.5,Concert Tickets,"[""Entertainment"", ""Tickets""]",in store,False
tx_1bc785c06131,2024-05-17 14:55:39,-65.4,Walmart Supercenter,"[""Shopping"", ""Retail""]",in store,False
tx_25f1f150c1f7,2024-05-16 21:52:27,-79.24,Southwest Airlines,"[""Travel"", ""Airfare""]",in store,False
tx_368ec41f57a7,2024-05-16 19:10:15,-12.0,Chevron,"[""Transportation"", ""Gas & Fuel""]",online,False
tx_6b6b4309afb0,2024-05-16 18:46:31,-21.46,Spotify,"[""Entertainment"", ""Subscriptions""]",online,False
tx_945bcbcf831d,2024-05-16 12:03:14,1107.14,WholePay,"[""Payment"", ""Credit Card""]",online,False
tx_3b766d24a828,2024-05-15 22:44:56,1315.9,WholePay,"[""Payment"", ""Credit Card""]",online,False
tx_37aa9f403a1a,2024-05-15 09:22:20,-160.19,Concert Tickets,"[""Entertainment"", ""Tickets""]",in store,False
tx_5dfcf82e2257,2024-05-13 09:57:21,-19.34,Apple Services,"[""Technology"", ""Subscriptions""]",online,False
tx_c1c50c3640df,2024-05-12 09:55:24,-20.52,Chevron,"[""Transportation"", ""Gas & Fuel""]",in store,False
tx_f0f1f1f473c5,2024-05-11 13:56:29,-393.14,Unknown Merchant,"[""Uncategorized""]",in store,True
tx_01b4b734cefd,2024-05-11 09:41:50,-26.19,Best Buy,"[""Shopping"", ""Electronics""]",online,False
tx_657f6136937b,2024-05-10 17:34:00,-15.05,Amazon Marketplace,"[""Shopping"", ""Online""]",online,False
tx_7e1fadfcabd2,2024-05-09 22:25:32,-5.52,Amazon Marketplace,"[""Shopping"", ""Online""]",online,False
tx_6546761c88ff,2024-05-09 13:49:06,-5.92,Parking Garage,"[""Transportation"", ""Parking""]",in store,False
tx_0ad4a0854cdf,2024-05-09 13:13:55,-83.41,Airbnb,"[""Travel"", ""Lodging""]",in store,False
tx_5f4693b107e9,2024-05-07 13:26:07,-15.68,Amazon Marketplace,"[""Shopping"", ""Online""]",online,False
tx_b850b7c4076c,2024-05-07 12:19:45,-27.11,Google *Play,"[""Technology"", ""Subscriptions""]",online,False
tx_24578971b2e1,2024-05-06 08:30:53,243.0,Payment - Thank You,"[""Payment"", ""Credit Card""]",online,False
tx_b75115febf4d,2024-05-05 22:42:44,149.09,Refund - Amazon,"[""Refunds"", ""Online""]",online,False
tx_3ab4ea51083e,2024-05-05 06:11:43,-101.16,AT&T Wireless,"[""Utilities"", ""Cell Phone""]",online,False
tx_6be06f1725a2,2024-05-05 04:15:07,-19.26,Netflix,"[""Entertainment"", ""Subscriptions""]",online,False
tx_fcbc583350e7,2024-05-04 12:51:05,-19.12,Trader Joe's,"[""Food"", ""Groceries""]",in store,False
tx_d0453dabbcbd,2024-05-04 01:47:47,-10.89,Spotify,"[""Entertainment"", ""Subscriptions""]",online,False
tx_56b01bf23845,2024-05-03 21:28:16,-16.14,Gym Membership,"[""Health"", ""Fitness""]",online,False
tx_304151071a9d,2024-05-03 18:47:59,-28.4,Google *Play,"[""Technology"", ""Subscriptions""]",online,False
tx_85560fb66282,2024-05-02 13:29:13,-7.57,Trader Joe's,"[""Food"", ""Groceries""]",in store,False
tx_ab444cdd2422,2024-05-01 09:04:10,-50.43,Target,"[""Shopping"", ""Retail""]",in store,True
tx_95c58febb232,2024-04-30 13:16:54,57.53,Refund - Amazon,"[""Refunds"", ""Online""]",online,False
tx_56d1a29ea7fb,2024-04-30 08:38:03,-16.65,Verizon Wireless,"[""Utilities"", ""Cell Phone""]",in store,False
tx_39c1a92b8649,2024-04-30 07:32:49,-6.5,Uber *Trip,"[""Travel"", ""Taxi""]",online,False
tx_601a5b8bbd70,2024-04-29 04:23:37,-112.11,Comcast,"[""Utilities"", ""Internet""]",online,False
tx_7dea23f0b48a,2024-04-28 20:51:20,-32.63,Electric Vehicle Charge,"[""Transportation"", ""Gas & Fuel""]",in store,False
tx_98952639dce2,2024-04-28 18:11:49,-25.23,Unknown Merchant,"[""Uncategorized""]",in store,False
tx_4fd27519a0bc,2024-04-28 09:25:28,-63.93,Marriott Hotels,"[""Travel"", ""Lodging""]",in store,False
tx_a2a6388e1678,2024-04-26 13:07:49,-10.38,Netflix,"[""Entertainment"", ""Subscriptions""]",online,False
tx_752b021368e8,2024-04-26 07:51:52,-18.2,Costco,"[""Shopping"", ""Wholesale""]",in store,False
tx_dd0670f1e5c1,2024-04-25 22:57:39,-9.68,City Utilities,"[""Utilities"", ""Electric""]",in store,False
tx_85d9e9025687,2024-04-25 19:59:04,-111.56,Concert Tickets,"[""Entertainment"", ""Tickets""]",in store,False
tx_d9f914c36b06,2024-04-25 12:21:24,-6.65,Comcast,"[""Utilities"", ""Internet""]",online,False
tx_ec3aa47369eb,2024-04-25 09:33:16,-24.87,IKEA,"[""Shopping"", ""Home""]",in store,False
tx_434f29277159,2024-04-25 08:39:40,-2.41,Unknown Merchant,"[""Uncategorized""]",online,False
tx_bfd06e208468,2024-04-25 02:20:29,-113.43,Gym Membership,"[""Health"", ""Fitness""]",online,False
tx_0f95c955bb18,2024-04-24 21:23:24,-1350.0,Rent - Apt 2B,"[""Housing"", ""Rent""]",in store,False
tx_89027a59df15,2024-04-24 19:02:36,-32.81,City Utilities,"[""Utilities"", ""Electric""]",in store,False
tx_56854d45d835,2024-04-24 18:07:16,1047.26,WholePay,"[""Payment"", ""Credit Card""]",online,False
tx_f33502d2f3c2,2024-04-24 12:34:19,-29.44,AT&T Wireless,"[""Utilities"", ""Cell Phone""]",in store,False
tx_c96ab725f57e,2024-04-21 12:49:05,-2.97,Local Grocery Store,"[""Food"", ""Groceries""]",in store,False
tx_d5c3b4c55b8e,2024-04-21 09:16:29,-56.27,Electric Vehicle Charge,"[""Transportation"", ""Gas & Fuel""]",in store,False
tx_f8c05132db42,2024-04-20 18:02:58,1924.31,WholePay,"[""Payment"", ""Credit Card""]",online,False
tx_43d8765d6034,2024-04-20 12:47:35,-29.69,Local Grocery Store,"[""Food"", ""Groceries""]",online,False
tx_b76a57c597ce,2024-04-20 06:35:24,-67.11,Apple Services,"[""Technology"", ""Subscriptions""]",online,False
tx_15bd964ef35d,2024-04-18 19:16:42,102.58,Refund - Amazon,"[""Refunds"", ""Online""]",online,False
tx_8d4718ac6585,2024-04-18 13:14:52,-18.32,Trader Joe's,"[""Food"", ""Groceries""]",in store,False
tx_ba3631dd8880,2024-04-16 13:39:28,-27.59,Chevron,"[""Transportation"", ""Gas & Fuel""]",in store,False
tx_1481809f80ad,2024-04-16 12:40:51,-16.67,City Utilities,"[""Utilities"", ""Electric""]",in store,False
tx_c80906b2317f,2024-04-15 21:11:57,440.35,WholePay,"[""Payment"", ""Credit Card""]",online,False
tx_f3ec5aa2f21e,2024-04-15 13:28:01,-67.0,Concert Tickets,"[""Entertainment"", ""Tickets""]",in store,False
tx_34af318b4e94,2024-04-14 21:17:12,1784.06,WholePay,"[""Payment"", ""Credit Card""]",online,False
tx_e0711637bec4,2024-04-14 18:57:36,-23.17,Shell Service Station,"[""Transportation"", ""Gas & Fuel""]",in store,False
tx_bbdb11373e86,2024-04-13 20:07:11,-77.86,Concert Tickets,"[""Entertainment"", ""Tickets""]",in store,False
tx_f3fc29a5e6dc,2024-04-12 22:36:30,467.76,WholePay,"[""Payment"", ""Credit Card""]",online,False
tx_4954e303d0fd,2024-04-12 17:02:37,373.12,Refund - Amazon,"[""Refunds"", ""Online""]",in store,True
tx_f9295af15bc2,2024-04-12 13:28:47,-256.52,Concert Tickets,"[""Entertainment"", ""Tickets""]",in store,False
tx_bf121add8631,2024-04-11 12:01:02,-42.01,Uber *Trip,"[""Travel"", ""Taxi""]",in store,False
tx_654d1c7496ac,2024-04-11 09:03:06,-6.77,Trader Joe's,"[""Food"", ""Groceries""]",in store,False
tx_4c092aa96516,2024-04-11 08:23:43,-60.98,Marriott Hotels,"[""Travel"", ""Lodging""]",in store,False
tx_737ae8417ace,2024-04-08 19:15:09,-26.67,Spotify,"[""Entertainment"", ""Subscriptions""]",online,False
tx_23367f82d8e9,2024-04-08 13:52:45,-15.26,Parking Garage,"[""Transportation"", ""Parking""]",in store,False
tx_e17c8363be49,2024-04-08 13:11:13,-31.21,Parking Garage,"[""Transportation"", ""Parking""]",in store,False
tx_1ae4fe6fa097,2024-04-08 12:35:18,-110.27,Concert Tickets,"[""Entertainment"", ""Tickets""]",in store,False
tx_b25a6792d65e,2024-04-07 13:35:50,-64.44,Amazon Marketplace,"[""Shopping"", ""Online""]",online,False
tx_532566f2f870,2024-04-06 20:26:11,-41.65,Pharmacy Rx,"[""Healthcare"", ""Pharmacy""]",in store,False
tx_535ffc8b6351,2024-04-05 13:37:24,-389.64,Concert Tickets,"[""Entertainment"", ""Tickets""]",online,False
tx_bd42d08f76e8,2024-04-05 12:09:06,-11.03,AT&T Wireless,"[""Utilities"", ""Cell Phone""]",online,False
tx_5f4c39ffb0ec,2024-04-05 08:30:55,-118.22,AT&T Wireless,"[""Utilities"", ""Cell Phone""]",online,False
tx_25f931651e3d,2024-04-05 03:25:53,-23.1,Netflix,"[""Entertainment"", ""Subscriptions""]",online,False
tx_7bc738f15ab2,2024-04-04 06:53:37,-23.42,Spotify,"[""Entertainment"", ""Subscriptions""]",online,False
tx_0d3471d6484a,2024-04-04 04:15:50,-1250.0,Rent - Apt 2B,"[""Housing"", ""Rent""]",in store,False
tx_394503886681,2024-04-02 21:38:38,-109.0,Airbnb,"[""Travel"", ""Lodging""]",in store,False
tx_c188cae401cc,2024-04-02 07:44:00,-6.46,Chevron,"[""Transportation"", ""Gas & Fuel""]",online,False
tx_5c9b3aae595c,2024-04-01 18:21:51,-23.31,Spotify,"[""Entertainment"", ""Subscriptions""]",online,False
tx_f5d76509d6cc,2024-04-01 12:17:07,-200.0,ATM Withdrawal,"[""Cash"", ""ATM""]",in store,True
tx_934ca6798eee,2024-04-01 09:50:07,-18.11,Starbucks,"[""Food"", ""Coffee""]",in store,False
tx_255c3b0273ae,2024-03-31 08:25:30,-23.88,Netflix,"[""Entertainment"", ""Subscriptions""]",online,False
tx_f0962cd667dc,2024-03-30 07:43:54,-24.17,IKEA,"[""Shopping"", ""Home""]",in store,False
tx_5b55ce4f960c,2024-03-29 13:39:11,-18.08,Electric Vehicle Charge,"[""Transportation"", ""Gas & Fuel""]",online,False
tx_5d51ec8cfa17,2024-03-29 13:17:53,-50.51,Chevron,"[""Transportation"", ""Gas & Fuel""]",online,False
tx_3383485cba06,2024-03-29 07:31:33,-11.23,Spotify,"[""Entertainment"", ""Subscriptions""]",online,False
tx_46711b3cd71b,2024-03-29 06:15:39,-84.12,Comcast,"[""Utilities"", ""Internet""]",online,False
tx_eb7a063391b7,2024-03-28 09:57:32,-13.31,Parking Garage,"[""Transportation"", ""Parking""]",in store,False
tx_933caa1ba4cd,2024-03-28 08:20:00,-114.22,Delta Air Lines,"[""Travel"", ""Airfare""]",in store,False
tx_5160f2651c11,2024-03-26 13:48:23,-9.97,Local Grocery Store,"[""Food"", ""Groceries""]",in store,False
tx_b514e4c1eab9,2024-03-25 20:10:41,-9.73,Target,"[""Shopping"", ""Retail""]",in store,False
tx_efe9c10c5039,2024-03-25 12:56:15,-25.0,IKEA,"[""Shopping"", ""Home""]",in store,False
tx_922179b08e32,2024-03-25 09:55:58,-27.94,Uber *Trip,"[""Travel"", ""Taxi""]",in store,False
tx_6ce4bf8c632e,2024-03-25 08:38:46,-127.61,Gym Membership,"[""Health"", ""Fitness""]",online,False
tx_1f3ab1f2158e,2024-03-24 07:25:21,-14.36,Local Grocery Store,"[""Food"", ""Groceries""]",in store,False
tx_6e33a189e5f8,2024-03-22 22:22:43,-15.37,Gym Membership,"[""Health"", ""Fitness""]",in store,False
tx_6cbe5d1d443a,2024-03-22 12:07:53,-39.65,Pharmacy Rx,"[""Healthcare"", ""Pharmacy""]",in store,False
tx_c0e1df36139e,2024-03-21 13:51:36,-10.07,Shell Service Station,"[""Transportation"", ""Gas & Fuel""]",in store,False
tx_f942fd3ede52,2024-03-20 22:55:14,-25.34,Comcast,"[""Utilities"", ""Internet""]",in store,False
tx_27fea34a5014,2024-03-20 09:14:53,-9.6,Shell Service Station,"[""Transportation"", ""Gas & Fuel""]",online,False
tx_81dcbc8ea63a,2024-03-20 08:35:20,-12.54,Best Buy,"[""Shopping"", ""Electronics""]",online,False
tx_1eb9b40dc9d1,2024-03-20 02:58:50,-110.59,Apple Services,"[""Technology"", ""Subscriptions""]",online,False
tx_babaa6891eab,2024-03-19 22:41:48,-18.64,Comcast,"[""Utilities"", ""Internet""]",in store,False
tx_24234a52c9fe,2024-03-19 19:00:35,-22.92,Verizon Wireless,"[""Utilities"", ""Cell Phone""]",in store,False
tx_c42110d084d1,2024-03-18 08:50:21,-19.07,Shell Service Station,"[""Transportation"", ""Gas & Fuel""]",in store,False
tx_4211d69a87f0,2024-03-16 20:22:54,-6.17,Whole Foods Market,"[""Food"", ""Groceries""]",online,False
tx_d24cbf63d9c2,2024-03-16 13:46:51,-9.52,Gym Membership,"[""Health"", ""Fitness""]",online,False
tx_d34c72250c30,2024-03-16 13:30:49,-19.41,Parking Garage,"[""Transportation"", ""Parking""]",online,False
tx_a04b555acefd,2024-03-14 20:04:36,-160.65,Electric Vehicle Charge,"[""Transportation"", ""Gas & Fuel""]",in store,False
tx_423f5fabeeac,2024-03-14 18:00:54,-25.85,Costco,"[""Shopping"", ""Wholesale""]",in store,False
tx_138949b325a6,2024-03-13 21:06:29,-4.29,Uber *Trip,"[""Travel"", ""Taxi""]",in store,False
tx_809669832663,2024-03-13 13:44:15,-29.36,McDonald's,"[""Food"", ""Fast Food""]",in store,False
tx_f02d037aaaec,2024-03-12 22:01:03,-3.99,Local Grocery Store,"[""Food"", ""Groceries""]",in store,False
tx_a64cbdffcab8,2024-03-12 19:24:26,-12.51,McDonald's,"[""Food"", ""Fast Food""]",in store,False
tx_e4413450c710,2024-03-12 10:07:02,-15.72,Uber *Trip,"[""Travel"", ""Taxi""]",online,False
tx_b1bfd0ec3b7c,2024-03-12 08:28:23,-14.01,AT&T Wireless,"[""Utilities"", ""Cell Phone""]",in store,False
tx_dc360590ab3f,2024-03-10 18:46:46,340.83,WholePay,"[""Payment"", ""Credit Card""]",online,False
tx_f8d854b120bd,2024-03-09 20:22:26,1243.5,WholePay,"[""Payment"", ""Credit Card""]",online,True
tx_df8c0eb9e7f5,2024-03-09 13:27:38,-7.42,IKEA,"[""Shopping"", ""Home""]",in store,False
tx_333790b873ac,2024-03-09 13:07:49,-5.91,Gym Membership,"[""Health"", ""Fitness""]",in store,False
tx_87c7d196f521,2024-03-08 13:55:13,-76.81,Marriott Hotels,"[""Travel"", ""Lodging""]",online,False
tx_b817638f31df,2024-03-08 13:35:20,-16.54,Walmart Supercenter,"[""Shopping"", ""Retail""]",in store,False
tx_68ecc44dc1c9,2024-03-07 22:26:48,-24.45,Amazon Marketplace,"[""Shopping"", ""Online""]",online,False
tx_ba62fd57c09e,2024-03-05 08:57:23,-21.78,Netflix,"[""Entertainment"", ""Subscriptions""]",online,False
tx_f58e980545c0,2024-03-04 13:45:50,-5.27,Walmart Supercenter,"[""Shopping"", ""Retail""]",online,False
tx_deffb532e60f,2024-03-04 12:24:18,-10.13,Whole Foods Market,"[""Food"", ""Groceries""]",online,False
tx_7974ecae23f5,2024-03-04 09:49:36,-28.82,McDonald's,"[""Food"", ""Fast Food""]",in store,False
tx_7c2a08fd1b2b,2024-03-03 12:18:04,-2.76,Target,"[""Shopping"", ""Retail""]",in store,False
tx_55b3ee63c8b8,2024-03-02 13:05:54,-275.19,Airbnb,"[""Travel"", ""Lodging""]",in store,False
tx_d1c28faab07b,2024-03-02 12:04:01,-21.37,Uber *Trip,"[""Travel"", ""Taxi""]",in store,False
tx_dad0fbfa53ab,2024-03-01 20:22:56,-9.95,City Utilities,"[""Utilities"", ""Electric""]",in store,False
tx_8509c5ef6a64,2024-03-01 12:15:30,-16.61,Spotify,"[""Entertainment"", ""Subscriptions""]",online,False
tx_83114058fbf0,2024-02-29 19:06:44,-50.83,Southwest Airlines,"[""Travel"", ""Airfare""]",online,False
tx_ac33aeb46fd7,2024-02-29 13:13:09,-302.14,Marriott Hotels,"[""Travel"", ""Lodging""]",in store,False
tx_d9e986ac2abb,2024-02-29 12:33:32,-4.21,Shell Service Station,"[""Transportation"", ""Gas & Fuel""]",online,False
tx_92dd12189ad5,2024-02-28 22:57:09,-5.23,Gym Membership,"[""Health"", ""Fitness""]",online,False
tx_f5eb8d9536a4,2024-02-28 18:25:32,59.4,Refund - Amazon,"[""Refunds"", ""Online""]",online,False
tx_29c8725dfcc6,2024-02-27 13:37:25,810.17,Transfer to Checking,"[""Transfer"", ""Bank""]",online,False
tx_fc19bbfc3fd6,2024-02-26 13:08:59,-9.36,Amazon Marketplace,"[""Shopping"", ""Online""]",online,False
tx_a75de49a52e2,2024-02-25 21:37:37,1054.06,WholePay,"[""Payment"", ""Credit Card""]",online,False
tx_043da3e0f2c2,2024-02-25 13:20:43,-84.66,Airbnb,"[""Travel"", ""Lodging""]",in store,False
tx_988f034bbd8a,2024-02-25 12:23:59,1294.26,WholePay,"[""Payment"", ""Credit Card""]",online,False
tx_ce1a2d91bdff,2024-02-25 02:16:32,-37.96,Gym Membership,"[""Health"", ""Fitness""]",online,False
